Tengo,Salario.mensual.BRUTO..en.tu.moneda.local.,X.Tenés.guardias._No,X.Tenés.guardias._Sí..activa,X.Tenés.guardias._Sí..pasiva,X.Programás.como.hobbie._No,X.Programás.como.hobbie._Sí,X.Tuviste.ajustes.por.inflación.en.2019._Dos,X.Tuviste.ajustes.por.inflación.en.2019._Más.de.tres,X.Tuviste.ajustes.por.inflación.en.2019._No,X.Tuviste.ajustes.por.inflación.en.2019._Tres,X.Tuviste.ajustes.por.inflación.en.2019._Uno
28,33000,1,0,0,1,0,1,0,0,0,0
37,200000,1,0,0,1,0,0,0,1,0,0
29,82700,1,0,0,1,0,0,0,0,1,0
27,900000,1,0,0,1,0,1,0,0,0,0
33,55000,1,0,0,1,0,1,0,0,0,0
25,33902,1,0,0,1,0,0,0,1,0,0
25,84000,1,0,0,0,1,0,0,0,1,0
46,160000,1,0,0,1,0,0,0,1,0,0
32,74000,1,0,0,0,1,0,0,0,0,1
28,68000,1,0,0,1,0,0,0,1,0,0
46,6438,1,0,0,0,1,0,0,1,0,0
33,178000,1,0,0,1,0,1,0,0,0,0
29,140000,1,0,0,1,0,1,0,0,0,0
26,162000,1,0,0,1,0,0,1,0,0,0
32,130000,0,0,1,1,0,0,0,0,1,0
31,215000,1,0,0,1,0,0,0,1,0,0
23,41000,0,0,1,0,1,0,0,0,1,0
25,85000,1,0,0,0,1,0,0,0,0,1
35,110000,1,0,0,1,0,0,0,0,1,0
34,250000,1,0,0,1,0,1,0,0,0,0
38,74000,1,0,0,1,0,0,0,0,0,1
33,45000,1,0,0,0,1,1,0,0,0,0
37,195300,1,0,0,1,0,0,0,1,0,0
27,65000,0,0,1,1,0,0,0,1,0,0
39,350000,0,0,1,1,0,0,0,1,0,0
35,85000,1,0,0,1,0,0,0,0,0,1
37,40000,1,0,0,0,1,0,0,1,0,0
35,77500,0,0,1,0,1,0,0,0,0,1
46,94800,0,0,1,1,0,1,0,0,0,0
27,150000,1,0,0,1,0,0,0,0,0,1
33,30000,1,0,0,0,1,0,0,1,0,0
36,150,1,0,0,0,1,0,0,0,1,0
29,814000,1,0,0,0,1,0,0,1,0,0
29,204000,1,0,0,0,1,0,0,1,0,0
46,73000,1,0,0,1,0,0,0,0,0,1
24,47000,1,0,0,1,0,0,0,0,0,1
22,31524,1,0,0,1,0,1,0,0,0,0
26,26500,1,0,0,1,0,0,0,1,0,0
29,100000,0,1,0,1,0,0,0,0,1,0
38,310000,1,0,0,1,0,0,0,0,1,0
43,70000,1,0,0,1,0,0,0,0,1,0
34,60000,0,0,1,1,0,0,0,0,0,1
38,89119,1,0,0,0,1,1,0,0,0,0
38,70000,1,0,0,1,0,0,0,0,0,1
30,60255,1,0,0,1,0,1,0,0,0,0
22,50000,1,0,0,0,1,1,0,0,0,0
42,65000,1,0,0,0,1,0,0,1,0,0
22,35600,0,0,1,0,1,1,0,0,0,0
38,400000,1,0,0,0,1,1,0,0,0,0
42,67000,1,0,0,0,1,0,0,1,0,0
24,39000,1,0,0,1,0,0,0,1,0,0
23,75000,0,0,1,1,0,0,0,1,0,0
33,150000,1,0,0,1,0,1,0,0,0,0
32,120000,1,0,0,0,1,0,0,1,0,0
30,100000,1,0,0,0,1,1,0,0,0,0
24,50990,1,0,0,0,1,1,0,0,0,0
37,42560,1,0,0,0,1,0,0,0,1,0
36,55000,1,0,0,1,0,0,1,0,0,0
31,58000,1,0,0,1,0,0,0,1,0,0
25,60000,1,0,0,1,0,1,0,0,0,0
23,43000,1,0,0,0,1,0,0,0,0,1
26,93000,1,0,0,0,1,0,0,1,0,0
29,30000,1,0,0,0,1,0,0,1,0,0
37,40000,1,0,0,1,0,0,0,0,0,1
37,150000,0,0,1,1,0,0,0,0,1,0
30,130000,1,0,0,1,0,0,0,1,0,0
42,134000,1,0,0,1,0,0,1,0,0,0
23,25000,1,0,0,0,1,0,0,1,0,0
39,104000,1,0,0,1,0,0,1,0,0,0
30,45,1,0,0,0,1,0,1,0,0,0
27,35000,1,0,0,1,0,0,0,1,0,0
28,70000,1,0,0,1,0,0,0,1,0,0
24,110000,1,0,0,1,0,0,0,1,0,0
23,34000,1,0,0,0,1,0,0,0,0,1
30,90000,1,0,0,0,1,0,0,1,0,0
32,130000,1,0,0,1,0,0,0,0,1,0
28,35000,1,0,0,0,1,0,0,1,0,0
29,106680,1,0,0,0,1,1,0,0,0,0
23,21000,1,0,0,0,1,0,0,1,0,0
25,80000,1,0,0,0,1,1,0,0,0,0
33,120000,1,0,0,1,0,1,0,0,0,0
30,90000,1,0,0,1,0,0,0,0,0,1
37,90000,1,0,0,1,0,0,0,0,1,0
33,110000,1,0,0,1,0,0,0,0,1,0
22,55667,1,0,0,1,0,1,0,0,0,0
26,90000,1,0,0,1,0,1,0,0,0,0
27,30000,0,0,1,0,1,0,0,1,0,0
23,40600,1,0,0,1,0,0,0,0,0,1
29,35000,1,0,0,1,0,0,0,1,0,0
39,100000,1,0,0,1,0,0,0,1,0,0
46,1,0,0,1,0,1,1,0,0,0,0
23,55000,0,0,1,0,1,0,0,0,0,1
42,144000,1,0,0,1,0,1,0,0,0,0
32,56000,1,0,0,1,0,0,0,0,0,1
25,45000,1,0,0,0,1,1,0,0,0,0
31,54.216,1,0,0,1,0,0,0,1,0,0
33,43000,1,0,0,1,0,1,0,0,0,0
25,62100,1,0,0,0,1,1,0,0,0,0
31,190000,0,0,1,0,1,0,1,0,0,0
25,315000,1,0,0,1,0,1,0,0,0,0
38,72000,1,0,0,1,0,1,0,0,0,0
37,247500,1,0,0,0,1,0,0,1,0,0
32,118440,1,0,0,1,0,0,0,0,1,0
31,374000,1,0,0,0,1,0,0,1,0,0
23,35000,1,0,0,1,0,1,0,0,0,0
30,120000,1,0,0,0,1,0,0,1,0,0
30,78787,1,0,0,0,1,0,0,0,1,0
23,54000,1,0,0,1,0,0,0,0,0,1
31,144700,1,0,0,1,0,0,0,0,1,0
30,78000,1,0,0,0,1,1,0,0,0,0
22,67000,1,0,0,0,1,0,0,1,0,0
23,70000,1,0,0,0,1,0,0,0,1,0
46,200000,1,0,0,1,0,1,0,0,0,0
29,85000,1,0,0,0,1,1,0,0,0,0
30,41000,1,0,0,1,0,0,0,0,1,0
41,121000,1,0,0,1,0,0,0,0,1,0
34,200000,1,0,0,1,0,0,1,0,0,0
34,100000,1,0,0,1,0,0,0,1,0,0
32,43000,1,0,0,0,1,0,0,1,0,0
34,94730,1,0,0,1,0,1,0,0,0,0
38,200000,1,0,0,1,0,0,0,0,1,0
35,48400,0,0,1,0,1,1,0,0,0,0
32,60499,1,0,0,0,1,0,0,0,0,1
26,25000,1,0,0,1,0,0,0,1,0,0
27,50000,0,0,1,0,1,0,0,1,0,0
30,55089.83,1,0,0,0,1,0,0,0,0,1
24,65000,1,0,0,1,0,1,0,0,0,0
28,134000,1,0,0,1,0,0,0,0,1,0
46,77000,1,0,0,1,0,0,0,1,0,0
28,134000,1,0,0,1,0,0,0,0,1,0
22,28000,1,0,0,0,1,1,0,0,0,0
27,42000,1,0,0,1,0,0,0,1,0,0
24,50000,1,0,0,0,1,1,0,0,0,0
22,20000,1,0,0,1,0,0,0,1,0,0
22,26000,1,0,0,1,0,0,0,0,0,1
38,38620,0,1,0,1,0,1,0,0,0,0
40,42000,1,0,0,1,0,1,0,0,0,0
31,72000,1,0,0,0,1,1,0,0,0,0
43,60000,1,0,0,1,0,0,0,0,0,1
24,27000,1,0,0,1,0,0,0,0,0,1
46,45000,0,0,1,1,0,0,0,0,0,1
34,17090,1,0,0,0,1,0,1,0,0,0
42,52000,1,0,0,1,0,1,0,0,0,0
36,85000,1,0,0,1,0,1,0,0,0,0
42,80000,1,0,0,0,1,0,1,0,0,0
40,120000,0,0,1,0,1,0,0,1,0,0
40,49000,1,0,0,1,0,0,1,0,0,0
29,28000,1,0,0,1,0,0,0,1,0,0
35,118000,1,0,0,0,1,1,0,0,0,0
26,38000,1,0,0,1,0,1,0,0,0,0
40,34780,1,0,0,1,0,0,0,0,0,1
46,127000,1,0,0,1,0,0,0,1,0,0
46,99000,1,0,0,1,0,0,0,1,0,0
23,14015,1,0,0,0,1,0,0,0,0,1
23,91000,1,0,0,1,0,0,1,0,0,0
42,103000,1,0,0,1,0,1,0,0,0,0
29,58100,1,0,0,1,0,1,0,0,0,0
25,90000,1,0,0,0,1,1,0,0,0,0
27,31600,1,0,0,1,0,0,0,1,0,0
36,65000,0,0,1,1,0,1,0,0,0,0
22,66622,0,0,1,1,0,0,1,0,0,0
29,38000,1,0,0,0,1,0,0,0,0,1
33,52000,0,0,1,1,0,1,0,0,0,0
33,52000,0,0,1,1,0,1,0,0,0,0
26,59000,1,0,0,0,1,1,0,0,0,0
35,59000,0,1,0,1,0,1,0,0,0,0
45,32000,1,0,0,1,0,1,0,0,0,0
24,39000,1,0,0,0,1,1,0,0,0,0
24,39000,1,0,0,0,1,1,0,0,0,0
33,53000,1,0,0,1,0,1,0,0,0,0
27,160000,1,0,0,1,0,0,0,0,1,0
31,58000,1,0,0,1,0,0,1,0,0,0
35,54000,1,0,0,0,1,0,0,0,0,1
45,27000,1,0,0,1,0,0,0,0,0,1
31,36000,1,0,0,1,0,1,0,0,0,0
26,47000,1,0,0,0,1,1,0,0,0,0
35,25000,1,0,0,1,0,1,0,0,0,0
24,36,1,0,0,1,0,1,0,0,0,0
24,52780,1,0,0,1,0,0,0,1,0,0
25,69000,1,0,0,1,0,0,0,0,1,0
28,200000,1,0,0,1,0,0,1,0,0,0
38,46000,1,0,0,0,1,0,1,0,0,0
44,30,0,1,0,0,1,0,0,0,0,1
36,85000,1,0,0,0,1,0,0,1,0,0
46,58000,0,1,0,0,1,0,0,0,0,1
46,130000,1,0,0,1,0,0,0,0,1,0
28,47000,1,0,0,1,0,1,0,0,0,0
24,24000,1,0,0,0,1,0,0,0,0,1
26,36000,1,0,0,1,0,0,0,0,0,1
37,46831,1,0,0,0,1,0,0,0,0,1
31,47500,1,0,0,0,1,1,0,0,0,0
46,36000,0,1,0,1,0,0,0,1,0,0
29,67000,0,0,1,0,1,1,0,0,0,0
24,25000,1,0,0,1,0,0,1,0,0,0
29,20000,1,0,0,1,0,0,0,1,0,0
36,150000,1,0,0,1,0,1,0,0,0,0
25,41000,1,0,0,1,0,0,0,1,0,0
42,60000,1,0,0,1,0,1,0,0,0,0
26,52000,1,0,0,1,0,0,0,0,1,0
32,42500,1,0,0,1,0,0,0,1,0,0
45,32000,1,0,0,1,0,1,0,0,0,0
35,100000,0,0,1,1,0,1,0,0,0,0
23,90000,0,0,1,1,0,0,1,0,0,0
30,12500,1,0,0,1,0,0,0,1,0,0
24,70000,1,0,0,1,0,0,0,1,0,0
37,124072.41,1,0,0,1,0,0,0,0,1,0
46,120000,0,1,0,1,0,0,1,0,0,0
40,40000,1,0,0,1,0,0,0,1,0,0
22,16400,1,0,0,1,0,0,0,1,0,0
25,30000,1,0,0,0,1,0,0,0,0,1
28,80,1,0,0,0,1,0,1,0,0,0
31,35000,1,0,0,1,0,0,0,1,0,0
44,57000,1,0,0,1,0,0,0,0,0,1
25,75900,1,0,0,0,1,1,0,0,0,0
32,70000,1,0,0,0,1,0,1,0,0,0
34,6500,1,0,0,0,1,0,0,0,0,1
36,75000,1,0,0,1,0,0,0,1,0,0
22,38000,1,0,0,0,1,0,0,1,0,0
28,1250000,0,1,0,0,1,1,0,0,0,0
27,25000,1,0,0,0,1,0,0,0,0,1
22,12000,1,0,0,1,0,0,0,1,0,0
24,33000,1,0,0,0,1,1,0,0,0,0
28,19.099,1,0,0,1,0,0,0,1,0,0
23,14000,1,0,0,1,0,0,0,1,0,0
34,25000,1,0,0,0,1,0,0,1,0,0
22,10000,1,0,0,1,0,1,0,0,0,0
22,42000,1,0,0,1,0,0,0,1,0,0
46,27000,1,0,0,1,0,0,0,1,0,0
43,70000,0,0,1,0,1,1,0,0,0,0
28,46000,0,0,1,1,0,1,0,0,0,0
30,25000,1,0,0,1,0,0,0,1,0,0
42,80,1,0,0,1,0,0,0,0,1,0
23,35000,1,0,0,1,0,0,0,0,0,1
39,65000,1,0,0,1,0,1,0,0,0,0
27,45000,1,0,0,1,0,1,0,0,0,0
26,10000,1,0,0,1,0,0,0,1,0,0
25,60000,1,0,0,1,0,0,0,0,0,1
30,96385,1,0,0,0,1,1,0,0,0,0
42,135000,1,0,0,1,0,1,0,0,0,0
36,57000,1,0,0,1,0,1,0,0,0,0
24,35,1,0,0,0,1,0,0,1,0,0
22,25000,1,0,0,1,0,1,0,0,0,0
29,42000,1,0,0,1,0,0,0,1,0,0
24,36000,1,0,0,0,1,1,0,0,0,0
22,14600,1,0,0,1,0,0,0,1,0,0
31,66000,1,0,0,1,0,0,0,1,0,0
30,47300,1,0,0,1,0,1,0,0,0,0
22,49000,1,0,0,1,0,0,0,0,0,1
35,100000,1,0,0,1,0,0,0,0,1,0
23,80000,1,0,0,1,0,0,0,0,1,0
33,38000,1,0,0,1,0,0,0,1,0,0
22,23000,1,0,0,0,1,0,0,1,0,0
23,25000,1,0,0,1,0,0,0,1,0,0
25,10000,1,0,0,1,0,0,0,0,0,1
23,38000,1,0,0,1,0,0,0,1,0,0
34,128000,0,0,1,1,0,1,0,0,0,0
26,38000,1,0,0,0,1,0,0,0,0,1
25,37000,1,0,0,0,1,0,0,0,0,1
27,20000,1,0,0,1,0,0,0,1,0,0
45,63000,1,0,0,1,0,1,0,0,0,0
29,40000,1,0,0,0,1,1,0,0,0,0
26,70000,1,0,0,1,0,1,0,0,0,0
22,48000,0,0,1,1,0,0,1,0,0,0
22,49590,1,0,0,0,1,1,0,0,0,0
27,40000,1,0,0,1,0,0,0,1,0,0
22,51,1,0,0,1,0,0,1,0,0,0
35,105000,1,0,0,1,0,1,0,0,0,0
22,16.5,1,0,0,1,0,0,0,1,0,0
22,109729,1,0,0,1,0,1,0,0,0,0
23,19000,1,0,0,0,1,0,0,0,0,1
25,73400,1,0,0,1,0,1,0,0,0,0
38,100262,1,0,0,1,0,0,0,0,1,0
25,73400,1,0,0,1,0,1,0,0,0,0
22,20000,1,0,0,0,1,0,0,0,0,1
28,60000,1,0,0,1,0,0,0,0,0,1
29,10000,1,0,0,1,0,1,0,0,0,0
27,60000,1,0,0,1,0,0,1,0,0,0
25,47000,1,0,0,1,0,1,0,0,0,0
46,120000,0,0,1,1,0,0,0,0,0,1
30,70000,1,0,0,1,0,1,0,0,0,0
42,3400,1,0,0,1,0,0,0,0,0,1
23,65000,1,0,0,1,0,0,0,1,0,0
27,162000,1,0,0,1,0,0,1,0,0,0
27,29,1,0,0,1,0,0,0,0,0,1
22,67000,1,0,0,1,0,1,0,0,0,0
22,18000,1,0,0,1,0,0,0,1,0,0
37,110000,0,0,1,1,0,0,0,0,1,0
26,68000,0,0,1,1,0,1,0,0,0,0
22,40000,1,0,0,1,0,0,0,1,0,0
22,31500,1,0,0,1,0,1,0,0,0,0
27,45000,0,1,0,1,0,0,0,0,0,1
27,60000,1,0,0,1,0,0,0,0,0,1
30,76000,1,0,0,1,0,0,0,0,0,1
35,66300,1,0,0,1,0,1,0,0,0,0
28,100000,1,0,0,1,0,0,0,0,0,1
36,254000,1,0,0,0,1,0,0,0,1,0
32,87000,1,0,0,1,0,0,1,0,0,0
44,48000,1,0,0,1,0,1,0,0,0,0
22,90000,1,0,0,1,0,0,0,0,0,1
22,35000,1,0,0,0,1,0,0,1,0,0
22,19000,1,0,0,0,1,0,0,1,0,0
33,120000,0,1,0,0,1,1,0,0,0,0
37,64000,1,0,0,0,1,0,0,0,0,1
33,97000,1,0,0,1,0,1,0,0,0,0
34,52000,1,0,0,0,1,0,0,1,0,0
26,55000,1,0,0,0,1,1,0,0,0,0
28,134000,1,0,0,0,1,0,0,0,1,0
27,56750,1,0,0,0,1,1,0,0,0,0
30,55000,1,0,0,0,1,1,0,0,0,0
34,99000,0,0,1,0,1,1,0,0,0,0
35,300000,1,0,0,1,0,0,0,1,0,0
38,300000,1,0,0,1,0,1,0,0,0,0
26,40000,1,0,0,0,1,0,0,1,0,0
36,80000,1,0,0,1,0,0,0,1,0,0
24,28500,1,0,0,1,0,1,0,0,0,0
32,90,0,1,0,0,1,0,0,1,0,0
31,7470084,0,0,1,0,1,0,0,0,1,0
26,53000,1,0,0,1,0,1,0,0,0,0
27,56000,1,0,0,1,0,0,0,0,0,1
31,304000,1,0,0,1,0,0,0,1,0,0
41,40000,1,0,0,1,0,1,0,0,0,0
40,20,1,0,0,1,0,0,0,1,0,0
34,75000,0,0,1,1,0,0,0,0,1,0
25,40000,1,0,0,0,1,0,0,1,0,0
22,50000,1,0,0,0,1,0,0,1,0,0
28,90,1,0,0,1,0,1,0,0,0,0
30,80000,0,0,1,0,1,0,0,0,0,1
24,39500,0,0,1,0,1,0,0,1,0,0
38,73000,0,0,1,0,1,1,0,0,0,0
30,34000,1,0,0,0,1,0,1,0,0,0
31,90000,0,0,1,1,0,0,1,0,0,0
36,200000,1,0,0,1,0,0,0,0,1,0
29,100000,0,0,1,1,0,0,0,1,0,0
23,55503,1,0,0,0,1,1,0,0,0,0
22,39758,1,0,0,0,1,0,0,1,0,0
37,95000,1,0,0,0,1,0,0,0,1,0
41,57719.29,1,0,0,1,0,1,0,0,0,0
30,83648,1,0,0,1,0,0,0,0,0,1
29,42000,1,0,0,0,1,1,0,0,0,0
35,374000,1,0,0,0,1,0,0,1,0,0
37,90000,1,0,0,1,0,0,1,0,0,0
46,85000,1,0,0,1,0,0,0,0,1,0
34,40000,1,0,0,0,1,0,0,0,1,0
24,80000,0,0,1,0,1,0,0,0,1,0
29,36204.1,1,0,0,0,1,1,0,0,0,0
22,38000,0,0,1,0,1,0,0,0,0,1
26,95000,1,0,0,1,0,0,0,0,1,0
30,58000,1,0,0,0,1,1,0,0,0,0
38,240000,1,0,0,0,1,0,1,0,0,0
37,140000,1,0,0,1,0,0,0,1,0,0
40,200000,0,0,1,0,1,1,0,0,0,0
31,55000,1,0,0,1,0,1,0,0,0,0
26,143000,1,0,0,0,1,0,0,0,1,0
35,250000,1,0,0,1,0,0,0,1,0,0
37,78000,1,0,0,0,1,1,0,0,0,0
32,64000,1,0,0,0,1,0,0,0,1,0
35,145000,1,0,0,0,1,0,0,1,0,0
39,180000,1,0,0,1,0,0,0,1,0,0
29,170,1,0,0,0,1,1,0,0,0,0
27,93000,1,0,0,0,1,1,0,0,0,0
24,60000,1,0,0,0,1,0,0,1,0,0
22,25000,1,0,0,0,1,0,0,0,0,1
34,300000,1,0,0,1,0,0,0,1,0,0
28,106250,1,0,0,0,1,0,0,1,0,0
32,95000,1,0,0,1,0,0,1,0,0,0
34,112000,0,0,1,1,0,0,0,1,0,0
25,45000,1,0,0,0,1,1,0,0,0,0
46,60000,1,0,0,0,1,0,0,1,0,0
25,59265,1,0,0,0,1,1,0,0,0,0
23,40100,1,0,0,1,0,1,0,0,0,0
27,38700,0,0,1,1,0,0,1,0,0,0
30,54000,0,0,1,1,0,1,0,0,0,0
25,39,1,0,0,0,1,0,0,0,0,1
37,150000,1,0,0,0,1,0,0,0,0,1
23,60000,1,0,0,0,1,0,0,0,0,1
31,63000,1,0,0,1,0,0,1,0,0,0
25,80000,1,0,0,0,1,0,0,1,0,0
26,40000,1,0,0,1,0,0,0,1,0,0
34,142000,0,0,1,1,0,0,0,0,1,0
42,92000,1,0,0,0,1,0,0,1,0,0
25,160000,1,0,0,0,1,0,0,1,0,0
38,220000,0,0,1,0,1,0,0,0,1,0
45,50000,1,0,0,1,0,1,0,0,0,0
28,120000,1,0,0,1,0,0,0,1,0,0
24,120000,1,0,0,0,1,0,0,1,0,0
26,45000,1,0,0,0,1,0,0,1,0,0
46,62000,1,0,0,1,0,0,0,0,0,1
30,60000,0,0,1,0,1,1,0,0,0,0
30,25000,0,0,1,0,1,0,0,0,0,1
41,63000,1,0,0,1,0,1,0,0,0,0
35,150000,1,0,0,1,0,1,0,0,0,0
38,80900,1,0,0,1,0,0,0,0,1,0
39,44931.16,0,0,1,1,0,1,0,0,0,0
33,86000,0,0,1,1,0,0,1,0,0,0
45,290000,1,0,0,0,1,0,0,1,0,0
39,68000,0,0,1,1,0,1,0,0,0,0
34,56000,1,0,0,0,1,0,0,0,1,0
29,79000,1,0,0,1,0,0,0,1,0,0
34,90000,0,0,1,0,1,1,0,0,0,0
28,70000,1,0,0,0,1,0,0,0,0,1
31,236000,1,0,0,0,1,0,0,1,0,0
38,160000,1,0,0,0,1,0,0,1,0,0
26,47000,1,0,0,1,0,0,0,0,1,0
38,33424.75,1,0,0,0,1,1,0,0,0,0
31,60000,1,0,0,1,0,0,0,0,1,0
39,49000,1,0,0,1,0,1,0,0,0,0
35,82000,0,0,1,0,1,0,0,1,0,0
22,60000,0,0,1,0,1,1,0,0,0,0
31,24000,1,0,0,1,0,0,0,1,0,0
23,10000,1,0,0,0,1,0,0,1,0,0
24,33000,1,0,0,0,1,0,0,0,0,1
36,110000,1,0,0,1,0,0,0,0,0,1
41,165000,0,0,1,0,1,0,0,1,0,0
35,84000,1,0,0,0,1,1,0,0,0,0
24,51000,1,0,0,0,1,0,0,0,1,0
41,100000,0,0,1,1,0,0,0,0,1,0
41,78817,0,0,1,1,0,1,0,0,0,0
42,110000,1,0,0,0,1,0,0,1,0,0
25,32000,1,0,0,0,1,0,0,0,0,1
29,91000,1,0,0,1,0,1,0,0,0,0
32,48000,1,0,0,1,0,0,0,0,0,1
25,13500,1,0,0,0,1,0,0,1,0,0
31,443000,1,0,0,0,1,0,0,1,0,0
40,105000,1,0,0,1,0,0,0,0,1,0
29,37000,1,0,0,0,1,0,0,0,1,0
25,27000,0,0,1,1,0,0,0,1,0,0
31,80000,0,0,1,1,0,1,0,0,0,0
36,70000,0,0,1,0,1,1,0,0,0,0
22,82000,0,0,1,0,1,0,0,0,1,0
40,140000,0,0,1,1,0,0,0,1,0,0
31,37000,1,0,0,0,1,1,0,0,0,0
26,43000,0,1,0,1,0,0,0,0,1,0
39,52000,1,0,0,0,1,0,0,0,1,0
36,50000,1,0,0,0,1,0,0,0,0,1
30,76500,0,0,1,1,0,1,0,0,0,0
23,36000,1,0,0,1,0,0,0,0,0,1
41,250000,1,0,0,0,1,0,0,1,0,0
24,30000,1,0,0,0,1,0,0,1,0,0
34,11000,0,0,1,1,0,1,0,0,0,0
27,180000,1,0,0,1,0,0,1,0,0,0
30,73300,0,0,1,1,0,1,0,0,0,0
29,109000,1,0,0,0,1,0,0,0,1,0
23,32000,1,0,0,1,0,0,0,1,0,0
38,95000,1,0,0,0,1,0,0,0,1,0
32,63000,1,0,0,0,1,0,0,0,0,1
36,228000,1,0,0,0,1,0,1,0,0,0
27,68000,1,0,0,0,1,0,0,0,0,1
37,70000,1,0,0,1,0,0,0,0,0,1
25,57000,1,0,0,0,1,1,0,0,0,0
31,90000,1,0,0,0,1,0,0,0,0,1
43,19000,1,0,0,1,0,0,0,0,0,1
36,73000,0,0,1,1,0,1,0,0,0,0
28,100000,1,0,0,0,1,0,1,0,0,0
32,77000,1,0,0,0,1,1,0,0,0,0
29,130000,1,0,0,0,1,0,1,0,0,0
27,191000,1,0,0,1,0,0,0,1,0,0
25,54000,1,0,0,0,1,0,0,1,0,0
35,80000,1,0,0,0,1,1,0,0,0,0
26,180000,1,0,0,1,0,0,0,1,0,0
24,70000,1,0,0,0,1,0,0,0,0,1
38,101376.62,0,0,1,1,0,1,0,0,0,0
38,60000,1,0,0,0,1,0,0,1,0,0
34,59950,1,0,0,0,1,0,0,0,0,1
33,110000,1,0,0,1,0,1,0,0,0,0
33,110000,1,0,0,1,0,1,0,0,0,0
31,94000,1,0,0,1,0,0,0,0,1,0
43,82000,0,0,1,0,1,0,0,0,0,1
30,200000,0,0,1,0,1,0,0,1,0,0
27,300000,1,0,0,1,0,0,0,1,0,0
30,55000,1,0,0,1,0,0,0,1,0,0
35,530000,1,0,0,0,1,0,1,0,0,0
33,69500,1,0,0,1,0,0,0,1,0,0
26,108000,0,1,0,0,1,0,0,0,0,1
37,70000,1,0,0,0,1,0,0,0,0,1
31,65000,1,0,0,0,1,0,1,0,0,0
27,54900,1,0,0,0,1,1,0,0,0,0
46,46000,0,0,1,0,1,1,0,0,0,0
44,30000,1,0,0,1,0,0,0,0,0,1
27,65000,1,0,0,0,1,0,1,0,0,0
26,2000,1,0,0,0,1,0,0,1,0,0
34,50000,1,0,0,0,1,1,0,0,0,0
27,45000,1,0,0,1,0,0,0,0,0,1
28,54216,1,0,0,1,0,0,1,0,0,0
29,127696.8,1,0,0,0,1,1,0,0,0,0
36,72000,1,0,0,1,0,0,0,1,0,0
22,67000,1,0,0,0,1,0,0,0,0,1
24,11800,1,0,0,0,1,0,0,1,0,0
37,120000,1,0,0,1,0,1,0,0,0,0
33,75000,1,0,0,1,0,1,0,0,0,0
37,240000,1,0,0,0,1,0,0,1,0,0
25,126000,1,0,0,1,0,0,0,0,0,1
29,42000,1,0,0,0,1,0,0,1,0,0
23,35000,0,1,0,1,0,1,0,0,0,0
29,55000,0,0,1,1,0,0,1,0,0,0
33,120000,1,0,0,1,0,1,0,0,0,0
38,113000,1,0,0,1,0,0,0,0,1,0
34,60000,0,0,1,1,0,1,0,0,0,0
41,80000,0,0,1,1,0,0,0,0,0,1
36,300000,1,0,0,1,0,0,0,1,0,0
27,130000,1,0,0,0,1,0,0,0,1,0
39,49210,1,0,0,1,0,0,0,0,0,1
38,73000,1,0,0,1,0,1,0,0,0,0
25,60000,0,1,0,1,0,1,0,0,0,0
36,116000,1,0,0,1,0,0,0,0,0,1
22,26000,1,0,0,0,1,0,0,1,0,0
33,72000,1,0,0,0,1,0,0,0,1,0
33,80000,0,1,0,1,0,1,0,0,0,0
33,64800,1,0,0,0,1,0,0,0,1,0
25,41000,1,0,0,1,0,0,0,0,0,1
38,33424.75,1,0,0,0,1,0,0,1,0,0
33,37900,0,0,1,0,1,0,0,0,1,0
32,350000,1,0,0,0,1,0,1,0,0,0
38,2140000,1,0,0,0,1,1,0,0,0,0
46,45000,0,0,1,0,1,0,0,0,1,0
31,82000,1,0,0,0,1,0,0,0,0,1
32,100000,0,0,1,0,1,0,0,0,1,0
38,80000,1,0,0,1,0,1,0,0,0,0
27,200000,1,0,0,0,1,0,0,1,0,0
39,55000,1,0,0,1,0,0,0,0,1,0
30,546000,1,0,0,0,1,0,0,1,0,0
41,110000,1,0,0,1,0,0,0,0,1,0
37,383000,1,0,0,0,1,0,0,1,0,0
31,140000,1,0,0,0,1,0,0,0,0,1
34,82000,1,0,0,0,1,0,0,0,1,0
30,74000,1,0,0,0,1,0,0,1,0,0
23,67500,0,0,1,0,1,0,0,0,0,1
46,140000,0,0,1,1,0,0,0,0,1,0
46,95000,1,0,0,0,1,1,0,0,0,0
24,35643,1,0,0,0,1,0,0,0,0,1
30,120000,1,0,0,1,0,1,0,0,0,0
27,45000,1,0,0,0,1,0,0,1,0,0
34,300000,1,0,0,0,1,0,0,1,0,0
34,95500,1,0,0,0,1,1,0,0,0,0
45,80000,0,0,1,1,0,0,0,1,0,0
46,84000,1,0,0,1,0,0,0,1,0,0
44,67000,0,1,0,0,1,1,0,0,0,0
26,50000,0,1,0,0,1,0,0,1,0,0
26,64351,1,0,0,0,1,1,0,0,0,0
39,225000,1,0,0,0,1,0,0,1,0,0
26,70000,1,0,0,0,1,0,0,1,0,0
25,55000,1,0,0,1,0,0,0,1,0,0
39,130000,1,0,0,0,1,0,0,0,1,0
25,50000,1,0,0,1,0,0,0,0,0,1
34,262500,0,0,1,0,1,0,0,1,0,0
44,43000,1,0,0,1,0,0,0,1,0,0
29,480000,1,0,0,0,1,0,0,1,0,0
29,55000,1,0,0,0,1,0,0,1,0,0
36,85000,0,0,1,1,0,1,0,0,0,0
46,119187,1,0,0,1,0,0,0,0,0,1
